,city,latitude,longitude,date,temperature_max,temperature_min,precipitation_sum,precipitation_probability_max,wind_speed_max,wind_gusts_max,weather_code,lat,lng,country,iso2,admin_name,capital,population,population_proper,weather_risk_score
153,Ben Guerir,32.23,-7.95,2026-09-20,37.7,22.5,0.0,18,21.1,37.4,2,32.23,-7.95,Morocco,MA,Marrakech-Safi,,114872,114872,30
154,Beni Yakhlef,33.6555,-7.3221,2026-09-14,36.0,23.9,0.0,0,16.5,30.6,1,33.6555,-7.3221,Morocco,MA,Casablanca-Settat,,117653,117653,30
155,Beni Yakhlef,33.6555,-7.3221,2026-09-15,29.8,20.2,0.0,0,18.5,34.2,45,33.6555,-7.3221,Morocco,MA,Casablanca-Settat,,117653,117653,20
156,Beni Yakhlef,33.6555,-7.3221,2026-09-16,26.5,19.4,0.0,0,20.4,37.8,3,33.6555,-7.3221,Morocco,MA,Casablanca-Settat,,117653,117653,20
157,Beni Yakhlef,33.6555,-7.3221,2026-09-17,26.6,18.5,0.0,0,16.4,31.0,3,33.6555,-7.3221,Morocco,MA,Casablanca-Settat,,117653,117653,20
158,Beni Yakhlef,33.6555,-7.3221,2026-09-18,27.0,15.6,0.0,3,20.6,38.5,45,33.6555,-7.3221,Morocco,MA,Casablanca-Settat,,117653,117653,20
159,Beni Yakhlef,33.6555,-7.3221,2026-09-19,29.5,18.2,0.0,3,17.5,32.8,45,33.6555,-7.3221,Morocco,MA,Casablanca-Settat,,117653,117653,20
160,Beni Yakhlef,33.6555,-7.3221,2026-09-20,33.1,20.7,0.0,0,19.1,36.4,0,33.6555,-7.3221,Morocco,MA,Casablanca-Settat,,117653,117653,20
161,Berkane,34.9167,-2.3167,2026-09-14,27.1,18.8,0.0,0,16.0,33.5,2,34.9167,-2.3167,Morocco,MA,Oriental,,99069,99069,20
162,Berkane,34.9167,-2.3167,2026-09-15,26.8,17.5,0.0,0,12.6,27.7,3,34.9167,-2.3167,Morocco,MA,Oriental,,99069,99069,20
163,Berkane,34.9167,-2.3167,2026-09-16,31.4,16.5,0.0,0,13.0,28.8,1,34.9167,-2.3167,Morocco,MA,Oriental,,99069,99069,20
164,Berkane,34.9167,-2.3167,2026-09-17,26.6,20.0,0.0,8,15.8,35.6,3,34.9167,-2.3167,Morocco,MA,Oriental,,99069,99069,20
165,Berkane,34.9167,-2.3167,2026-09-18,26.4,17.7,0.0,10,17.7,39.2,3,34.9167,-2.3167,Morocco,MA,Oriental,,99069,99069,20
166,Berkane,34.9167,-2.3167,2026-09-19,28.0,19.1,0.0,6,13.6,25.2,3,34.9167,-2.3167,Morocco,MA,Oriental,,99069,99069,20
167,Berkane,34.9167,-2.3167,2026-09-20,28.2,19.9,0.0,3,12.2,23.4,2,34.9167,-2.3167,Morocco,MA,Oriental,,99069,99069,20
168,Biougra,30.2144,-9.3708,2026-09-14,40.6,27.6,0.0,5,22.3,38.2,3,30.2144,-9.3708,Morocco,MA,Souss-Massa,,50626,50626,30
169,Biougra,30.2144,-9.3708,2026-09-15,36.7,25.5,0.8,5,21.7,34.9,80,30.2144,-9.3708,Morocco,MA,Souss-Massa,,50626,50626,35
170,Biougra,30.2144,-9.3708,2026-09-16,32.2,22.9,0.0,0,33.4,55.1,1,30.2144,-9.3708,Morocco,MA,Souss-Massa,,50626,50626,25
171,Biougra,30.2144,-9.3708,2026-09-17,27.4,20.5,0.0,2,31.6,52.2,2,30.2144,-9.3708,Morocco,MA,Souss-Massa,,50626,50626,25
172,Biougra,30.2144,-9.3708,2026-09-18,27.7,20.0,0.0,5,25.7,42.8,2,30.2144,-9.3708,Morocco,MA,Souss-Massa,,50626,50626,20
173,Biougra,30.2144,-9.3708,2026-09-19,32.4,19.3,0.0,3,20.2,33.5,2,30.2144,-9.3708,Morocco,MA,Souss-Massa,,50626,50626,20
174,Biougra,30.2144,-9.3708,2026-09-20,39.8,23.4,0.0,0,28.2,48.6,1,30.2144,-9.3708,Morocco,MA,Souss-Massa,,50626,50626,30
175,Bir Jdid,33.3737,-8.0002,2026-09-14,33.6,22.4,0.0,0,14.9,28.8,1,33.3737,-8.0002,Morocco,MA,Casablanca-Settat,,30247,30247,20
176,Bir Jdid,33.3737,-8.0002,2026-09-15,29.0,20.6,0.0,0,17.3,33.5,45,33.3737,-8.0002,Morocco,MA,Casablanca-Settat,,30247,30247,20
177,Bir Jdid,33.3737,-8.0002,2026-09-16,25.9,19.7,0.0,0,19.8,37.8,45,33.3737,-8.0002,Morocco,MA,Casablanca-Settat,,30247,30247,20
178,Bir Jdid,33.3737,-8.0002,2026-09-17,25.9,18.3,0.0,0,16.6,32.0,3,33.3737,-8.0002,Morocco,MA,Casablanca-Settat,,30247,30247,20
179,Bir Jdid,33.3737,-8.0002,2026-09-18,26.0,17.2,0.0,3,21.3,41.4,2,33.3737,-8.0002,Morocco,MA,Casablanca-Settat,,30247,30247,20
180,Bir Jdid,33.3737,-8.0002,2026-09-19,27.9,19.0,0.0,3,19.5,37.1,45,33.3737,-8.0002,Morocco,MA,Casablanca-Settat,,30247,30247,20
181,Bir Jdid,33.3737,-8.0002,2026-09-20,30.9,20.1,0.0,0,17.9,35.6,45,33.3737,-8.0002,Morocco,MA,Casablanca-Settat,,30247,30247,20
182,Bou Arfa,32.531,-1.9631,2026-09-14,34.1,21.5,0.1,5,17.2,29.9,3,32.531,-1.9631,Morocco,MA,Oriental,,30068,30068,25
183,Bou Arfa,32.531,-1.9631,2026-09-15,32.2,20.0,0.1,15,20.3,31.7,3,32.531,-1.9631,Morocco,MA,Oriental,,30068,30068,25
184,Bou Arfa,32.531,-1.9631,2026-09-16,29.3,20.2,0.0,3,15.6,24.8,3,32.531,-1.9631,Morocco,MA,Oriental,,30068,30068,20
185,Bou Arfa,32.531,-1.9631,2026-09-17,30.3,17.5,0.0,25,21.8,33.8,3,32.531,-1.9631,Morocco,MA,Oriental,,30068,30068,25
186,Bou Arfa,32.531,-1.9631,2026-09-18,29.3,17.9,0.0,28,16.1,23.8,3,32.531,-1.9631,Morocco,MA,Oriental,,30068,30068,25
187,Bou Arfa,32.531,-1.9631,2026-09-19,32.1,20.2,0.0,13,11.4,22.0,3,32.531,-1.9631,Morocco,MA,Oriental,,30068,30068,20
188,Bou Arfa,32.531,-1.9631,2026-09-20,31.5,18.8,0.0,10,13.8,19.8,3,32.531,-1.9631,Morocco,MA,Oriental,,30068,30068,20
189,Boujad,32.7741,-6.3925,2026-09-14,38.5,21.8,0.0,5,10.2,18.0,3,32.7741,-6.3925,Morocco,MA,Béni Mellal-Khénifra,,47209,47209,30
190,Boujad,32.7741,-6.3925,2026-09-15,36.7,22.9,0.0,0,22.1,40.0,3,32.7741,-6.3925,Morocco,MA,Béni Mellal-Khénifra,,47209,47209,30
191,Boujad,32.7741,-6.3925,2026-09-16,32.6,17.7,0.0,0,21.5,41.8,1,32.7741,-6.3925,Morocco,MA,Béni Mellal-Khénifra,,47209,47209,20
192,Boujad,32.7741,-6.3925,2026-09-17,31.0,16.6,0.0,3,16.3,33.5,3,32.7741,-6.3925,Morocco,MA,Béni Mellal-Khénifra,,47209,47209,20
193,Boujad,32.7741,-6.3925,2026-09-18,32.4,16.0,0.0,15,18.0,36.7,3,32.7741,-6.3925,Morocco,MA,Béni Mellal-Khénifra,,47209,47209,20
194,Boujad,32.7741,-6.3925,2026-09-19,34.5,19.5,0.3,9,12.6,25.6,80,32.7741,-6.3925,Morocco,MA,Béni Mellal-Khénifra,,47209,47209,25
195,Boujad,32.7741,-6.3925,2026-09-20,36.4,20.8,0.0,3,13.7,35.3,2,32.7741,-6.3925,Morocco,MA,Béni Mellal-Khénifra,,47209,47209,30
196,Bouknadel,34.1766,-6.6893,2026-09-14,31.0,22.4,0.0,0,9.7,18.0,0,34.1766,-6.6893,Morocco,MA,Rabat-Salé-Kénitra,,43598,43598,15
197,Bouknadel,34.1766,-6.6893,2026-09-15,26.0,21.2,0.0,0,16.9,29.5,45,34.1766,-6.6893,Morocco,MA,Rabat-Salé-Kénitra,,43598,43598,20
198,Bouknadel,34.1766,-6.6893,2026-09-16,25.1,20.7,0.0,0,21.2,36.7,2,34.1766,-6.6893,Morocco,MA,Rabat-Salé-Kénitra,,43598,43598,20
199,Bouknadel,34.1766,-6.6893,2026-09-17,25.0,18.7,0.0,2,14.4,26.3,3,34.1766,-6.6893,Morocco,MA,Rabat-Salé-Kénitra,,43598,43598,30
200,Bouknadel,34.1766,-6.6893,2026-09-18,25.5,17.7,0.0,3,18.4,31.7,45,34.1766,-6.6893,Morocco,MA,Rabat-Salé-Kénitra,,43598,43598,20
201,Bouknadel,34.1766,-6.6893,2026-09-19,29.1,17.2,0.0,0,13.7,32.4,3,34.1766,-6.6893,Morocco,MA,Rabat-Salé-Kénitra,,43598,43598,20
202,Bouknadel,34.1766,-6.6893,2026-09-20,33.6,19.9,0.0,0,16.1,36.0,0,34.1766,-6.6893,Morocco,MA,Rabat-Salé-Kénitra,,43598,43598,20
203,Bouskoura,33.4489,-7.6486,2026-09-14,37.0,24.2,0.0,0,15.5,38.5,2,33.4489,-7.6486,Morocco,MA,Casablanca-Settat,,200359,200359,30
204,Bouskoura,33.4489,-7.6486,2026-09-15,31.3,20.7,0.0,0,16.1,39.2,45,33.4489,-7.6486,Morocco,MA,Casablanca-Settat,,200359,200359,20
205,Bouskoura,33.4489,-7.6486,2026-09-16,26.8,19.6,0.0,0,17.5,42.1,45,33.4489,-7.6486,Morocco,MA,Casablanca-Settat,,200359,200359,20
206,Bouskoura,33.4489,-7.6486,2026-09-17,26.5,18.8,0.0,2,14.0,35.6,3,33.4489,-7.6486,Morocco,MA,Casablanca-Settat,,200359,200359,20
207,Bouskoura,33.4489,-7.6486,2026-09-18,27.3,16.8,0.0,3,17.7,42.8,45,33.4489,-7.6486,Morocco,MA,Casablanca-Settat,,200359,200359,20
208,Bouskoura,33.4489,-7.6486,2026-09-19,27.8,19.0,0.0,2,13.1,34.9,45,33.4489,-7.6486,Morocco,MA,Casablanca-Settat,,200359,200359,20
209,Bouskoura,33.4489,-7.6486,2026-09-20,30.9,20.3,0.0,0,13.3,35.3,45,33.4489,-7.6486,Morocco,MA,Casablanca-Settat,,200359,200359,20
210,Béni Mellal,32.3394,-6.3608,2026-09-14,38.4,25.5,0.0,5,18.6,40.3,3,32.3394,-6.3608,Morocco,MA,Béni Mellal-Khénifra,admin,209594,209594,30
211,Béni Mellal,32.3394,-6.3608,2026-09-15,36.5,25.3,0.0,0,21.0,45.0,3,32.3394,-6.3608,Morocco,MA,Béni Mellal-Khénifra,admin,209594,209594,30
212,Béni Mellal,32.3394,-6.3608,2026-09-16,32.7,21.2,0.0,0,17.9,36.7,2,32.3394,-6.3608,Morocco,MA,Béni Mellal-Khénifra,admin,209594,209594,20
213,Béni Mellal,32.3394,-6.3608,2026-09-17,29.8,18.7,0.0,5,10.7,24.8,2,32.3394,-6.3608,Morocco,MA,Béni Mellal-Khénifra,admin,209594,209594,20
214,Béni Mellal,32.3394,-6.3608,2026-09-18,31.6,18.9,0.0,14,10.6,20.9,3,32.3394,-6.3608,Morocco,MA,Béni Mellal-Khénifra,admin,209594,209594,20
215,Béni Mellal,32.3394,-6.3608,2026-09-19,35.7,22.6,0.6,14,14.3,28.4,3,32.3394,-6.3608,Morocco,MA,Béni Mellal-Khénifra,admin,209594,209594,35
216,Béni Mellal,32.3394,-6.3608,2026-09-20,37.8,26.6,0.0,3,18.0,37.1,2,32.3394,-6.3608,Morocco,MA,Béni Mellal-Khénifra,admin,209594,209594,30
217,Cabo Bojador,26.1269,-14.4992,2026-09-14,32.7,22.3,0.0,0,29.1,44.6,0,26.1269,-14.4992,Morocco,MA,Laâyoune-Sakia El Hamra,,42651,42651,20
218,Cabo Bojador,26.1269,-14.4992,2026-09-15,34.4,24.8,0.0,0,30.9,49.7,0,26.1269,-14.4992,Morocco,MA,Laâyoune-Sakia El Hamra,,42651,42651,25
219,Cabo Bojador,26.1269,-14.4992,2026-09-16,28.7,22.0,0.0,0,27.5,50.0,0,26.1269,-14.4992,Morocco,MA,Laâyoune-Sakia El Hamra,,42651,42651,20
220,Cabo Bojador,26.1269,-14.4992,2026-09-17,25.5,20.8,0.0,0,32.3,58.3,3,26.1269,-14.4992,Morocco,MA,Laâyoune-Sakia El Hamra,,42651,42651,25
221,Cabo Bojador,26.1269,-14.4992,2026-09-18,24.8,19.6,0.0,0,24.6,47.5,3,26.1269,-14.4992,Morocco,MA,Laâyoune-Sakia El Hamra,,42651,42651,5
222,Cabo Bojador,26.1269,-14.4992,2026-09-19,25.1,19.1,0.0,0,21.6,41.8,1,26.1269,-14.4992,Morocco,MA,Laâyoune-Sakia El Hamra,,42651,42651,20
223,Cabo Bojador,26.1269,-14.4992,2026-09-20,28.7,19.3,0.0,0,28.7,49.0,0,26.1269,-14.4992,Morocco,MA,Laâyoune-Sakia El Hamra,,42651,42651,20
224,Casablanca,33.5992,-7.62,2026-09-14,32.3,23.6,0.0,0,10.3,29.5,1,33.5992,-7.62,Morocco,MA,Casablanca-Settat,admin,3950000,3215935,20
225,Casablanca,33.5992,-7.62,2026-09-15,28.0,21.7,0.0,0,11.9,33.1,45,33.5992,-7.62,Morocco,MA,Casablanca-Settat,admin,3950000,3215935,20
226,Casablanca,33.5992,-7.62,2026-09-16,25.6,20.9,0.0,0,14.6,38.2,2,33.5992,-7.62,Morocco,MA,Casablanca-Settat,admin,3950000,3215935,20
227,Casablanca,33.5992,-7.62,2026-09-17,25.6,19.7,0.0,2,12.5,34.2,3,33.5992,-7.62,Morocco,MA,Casablanca-Settat,admin,3950000,3215935,20
228,Casablanca,33.5992,-7.62,2026-09-18,25.4,18.2,0.0,3,14.8,38.5,2,33.5992,-7.62,Morocco,MA,Casablanca-Settat,admin,3950000,3215935,20
229,Casablanca,33.5992,-7.62,2026-09-19,28.6,19.8,0.0,2,13.1,34.9,45,33.5992,-7.62,Morocco,MA,Casablanca-Settat,admin,3950000,3215935,20
230,Casablanca,33.5992,-7.62,2026-09-20,31.7,21.1,0.0,0,13.3,35.3,45,33.5992,-7.62,Morocco,MA,Casablanca-Settat,admin,3950000,3215935,20
231,Chichaoua,31.5333,-8.7667,2026-09-14,40.3,23.8,0.0,0,30.6,49.3,3,31.5333,-8.7667,Morocco,MA,Marrakech-Safi,,38452,38452,35
232,Chichaoua,31.5333,-8.7667,2026-09-15,38.6,24.0,0.0,3,26.7,42.8,3,31.5333,-8.7667,Morocco,MA,Marrakech-Safi,,38452,38452,30
233,Chichaoua,31.5333,-8.7667,2026-09-16,34.3,21.1,0.0,0,25.6,41.4,0,31.5333,-8.7667,Morocco,MA,Marrakech-Safi,,38452,38452,20
234,Chichaoua,31.5333,-8.7667,2026-09-17,29.8,17.9,0.0,0,17.3,28.8,2,31.5333,-8.7667,Morocco,MA,Marrakech-Safi,,38452,38452,20
235,Chichaoua,31.5333,-8.7667,2026-09-18,31.5,17.9,0.0,8,17.5,30.2,2,31.5333,-8.7667,Morocco,MA,Marrakech-Safi,,38452,38452,20
236,Chichaoua,31.5333,-8.7667,2026-09-19,36.0,18.7,0.9,9,14.0,46.1,61,31.5333,-8.7667,Morocco,MA,Marrakech-Safi,,38452,38452,35
237,Chichaoua,31.5333,-8.7667,2026-09-20,37.3,21.8,0.0,10,10.2,19.8,3,31.5333,-8.7667,Morocco,MA,Marrakech-Safi,,38452,38452,30
238,Demnat,31.7311,-7.0361,2026-09-14,35.1,23.4,0.0,3,18.4,35.3,3,31.7311,-7.0361,Morocco,MA,Béni Mellal-Khénifra,,33635,33635,30
239,Demnat,31.7311,-7.0361,2026-09-15,33.7,21.5,0.0,5,21.1,39.6,3,31.7311,-7.0361,Morocco,MA,Béni Mellal-Khénifra,,33635,33635,20
240,Demnat,31.7311,-7.0361,2026-09-16,29.9,17.5,0.0,0,18.0,34.2,0,31.7311,-7.0361,Morocco,MA,Béni Mellal-Khénifra,,33635,33635,20
241,Demnat,31.7311,-7.0361,2026-09-17,26.3,15.0,0.0,3,13.5,26.3,1,31.7311,-7.0361,Morocco,MA,Béni Mellal-Khénifra,,33635,33635,20
242,Demnat,31.7311,-7.0361,2026-09-18,27.8,14.7,0.0,18,12.4,23.4,1,31.7311,-7.0361,Morocco,MA,Béni Mellal-Khénifra,,33635,33635,20
243,Demnat,31.7311,-7.0361,2026-09-19,31.2,16.1,0.3,14,13.4,36.0,3,31.7311,-7.0361,Morocco,MA,Béni Mellal-Khénifra,,33635,33635,25
244,Demnat,31.7311,-7.0361,2026-09-20,33.7,17.8,0.3,15,13.1,35.3,3,31.7311,-7.0361,Morocco,MA,Béni Mellal-Khénifra,,33635,33635,25
245,Douar Toulal,33.8951,-5.6021,2026-09-14,37.9,23.4,0.0,3,17.8,39.2,3,33.8951,-5.6021,Morocco,MA,Fès-Meknès,,26970,13852,30
246,Douar Toulal,33.8951,-5.6021,2026-09-15,34.5,21.4,0.0,0,18.1,40.0,3,33.8951,-5.6021,Morocco,MA,Fès-Meknès,,26970,13852,20
247,Douar Toulal,33.8951,-5.6021,2026-09-16,30.6,18.9,0.0,0,18.6,41.0,1,33.8951,-5.6021,Morocco,MA,Fès-Meknès,,26970,13852,20
248,Douar Toulal,33.8951,-5.6021,2026-09-17,26.6,17.6,0.0,4,14.5,32.8,3,33.8951,-5.6021,Morocco,MA,Fès-Meknès,,26970,13852,20
249,Douar Toulal,33.8951,-5.6021,2026-09-18,30.3,15.6,0.0,8,13.7,31.0,2,33.8951,-5.6021,Morocco,MA,Fès-Meknès,,26970,13852,20
250,Douar Toulal,33.8951,-5.6021,2026-09-19,35.1,19.0,0.0,5,9.5,32.4,3,33.8951,-5.6021,Morocco,MA,Fès-Meknès,,26970,13852,25
251,Douar Toulal,33.8951,-5.6021,2026-09-20,37.4,21.8,0.0,5,18.4,34.9,2,33.8951,-5.6021,Morocco,MA,Fès-Meknès,,26970,13852,30
252,El Aïoun,34.5726,-2.5127,2026-09-14,32.2,17.7,0.0,0,15.8,26.6,1,34.5726,-2.5127,Morocco,MA,Oriental,,40652,40652,20
253,El Aïoun,34.5726,-2.5127,2026-09-15,32.3,16.7,0.0,0,12.0,21.2,3,34.5726,-2.5127,Morocco,MA,Oriental,,40652,40652,20
254,El Aïoun,34.5726,-2.5127,2026-09-16,31.8,16.3,0.0,0,21.2,36.7,0,34.5726,-2.5127,Morocco,MA,Oriental,,40652,40652,20
255,El Aïoun,34.5726,-2.5127,2026-09-17,28.7,16.4,0.0,10,15.8,28.1,3,34.5726,-2.5127,Morocco,MA,Oriental,,40652,40652,20
256,El Aïoun,34.5726,-2.5127,2026-09-18,28.3,14.9,0.0,20,18.7,32.4,45,34.5726,-2.5127,Morocco,MA,Oriental,,40652,40652,25
257,El Aïoun,34.5726,-2.5127,2026-09-19,31.5,16.4,0.0,5,14.4,25.6,3,34.5726,-2.5127,Morocco,MA,Oriental,,40652,40652,20
258,El Aïoun,34.5726,-2.5127,2026-09-20,31.4,17.7,0.0,5,13.8,26.3,45,34.5726,-2.5127,Morocco,MA,Oriental,,40652,40652,20
259,El Hajeb,33.6928,-5.3711,2026-09-14,34.9,23.6,0.0,5,18.7,40.3,3,33.6928,-5.3711,Morocco,MA,Fès-Meknès,,41359,41359,20
260,El Hajeb,33.6928,-5.3711,2026-09-15,32.8,21.1,0.0,3,20.1,42.1,3,33.6928,-5.3711,Morocco,MA,Fès-Meknès,,41359,41359,20
261,El Hajeb,33.6928,-5.3711,2026-09-16,28.7,18.5,0.0,0,20.0,41.4,1,33.6928,-5.3711,Morocco,MA,Fès-Meknès,,41359,41359,20
262,El Hajeb,33.6928,-5.3711,2026-09-17,25.5,16.2,0.0,8,15.6,32.8,3,33.6928,-5.3711,Morocco,MA,Fès-Meknès,,41359,41359,20
263,El Hajeb,33.6928,-5.3711,2026-09-18,27.5,14.6,0.0,15,18.3,38.2,3,33.6928,-5.3711,Morocco,MA,Fès-Meknès,,41359,41359,20
264,El Hajeb,33.6928,-5.3711,2026-09-19,32.8,17.2,0.0,7,11.9,22.7,3,33.6928,-5.3711,Morocco,MA,Fès-Meknès,,41359,41359,20
265,El Hajeb,33.6928,-5.3711,2026-09-20,34.6,20.7,0.0,8,20.4,41.4,2,33.6928,-5.3711,Morocco,MA,Fès-Meknès,,41359,41359,20
266,El Jadid,33.2566,-8.5025,2026-09-14,29.8,21.0,0.0,0,13.3,24.1,1,33.2566,-8.5025,Morocco,MA,Casablanca-Settat,,237464,237464,20
267,El Jadid,33.2566,-8.5025,2026-09-15,26.6,21.5,0.0,0,16.6,29.9,45,33.2566,-8.5025,Morocco,MA,Casablanca-Settat,,237464,237464,20
268,El Jadid,33.2566,-8.5025,2026-09-16,25.0,20.9,0.0,0,19.7,35.6,2,33.2566,-8.5025,Morocco,MA,Casablanca-Settat,,237464,237464,30
269,El Jadid,33.2566,-8.5025,2026-09-17,25.1,19.5,0.0,0,15.2,27.0,3,33.2566,-8.5025,Morocco,MA,Casablanca-Settat,,237464,237464,20
270,El Jadid,33.2566,-8.5025,2026-09-18,24.4,19.0,0.0,0,19.0,35.3,45,33.2566,-8.5025,Morocco,MA,Casablanca-Settat,,237464,237464,5
271,El Jadid,33.2566,-8.5025,2026-09-19,27.0,20.5,0.0,2,18.4,34.9,3,33.2566,-8.5025,Morocco,MA,Casablanca-Settat,,237464,237464,20
272,El Jadid,33.2566,-8.5025,2026-09-20,29.2,21.1,0.0,0,17.3,32.8,45,33.2566,-8.5025,Morocco,MA,Casablanca-Settat,,237464,237464,20
273,El Kelaa des Srarhna,32.05,-7.4,2026-09-14,39.6,24.9,0.0,3,19.9,33.1,3,32.05,-7.4,Morocco,MA,Marrakech-Safi,,106418,106418,30
274,El Kelaa des Srarhna,32.05,-7.4,2026-09-15,37.7,24.2,0.0,3,22.3,38.2,3,32.05,-7.4,Morocco,MA,Marrakech-Safi,,106418,106418,30
275,El Kelaa des Srarhna,32.05,-7.4,2026-09-16,34.0,19.2,0.0,0,19.2,32.8,0,32.05,-7.4,Morocco,MA,Marrakech-Safi,,106418,106418,20
276,El Kelaa des Srarhna,32.05,-7.4,2026-09-17,30.1,17.0,0.0,5,15.5,26.6,2,32.05,-7.4,Morocco,MA,Marrakech-Safi,,106418,106418,20
277,El Kelaa des Srarhna,32.05,-7.4,2026-09-18,31.6,17.3,0.0,15,13.5,23.4,2,32.05,-7.4,Morocco,MA,Marrakech-Safi,,106418,106418,20
278,El Kelaa des Srarhna,32.05,-7.4,2026-09-19,35.1,18.5,0.6,10,12.2,31.7,80,32.05,-7.4,Morocco,MA,Marrakech-Safi,,106418,106418,35
279,El Kelaa des Srarhna,32.05,-7.4,2026-09-20,37.3,20.3,0.0,10,12.5,21.2,3,32.05,-7.4,Morocco,MA,Marrakech-Safi,,106418,106418,30
280,Errachidia,31.9319,-4.4244,2026-09-14,36.4,25.1,0.0,3,21.4,42.1,3,31.9319,-4.4244,Morocco,MA,Drâa-Tafilalet,admin,97687,97687,30
281,Errachidia,31.9319,-4.4244,2026-09-15,33.5,24.6,0.1,15,10.2,23.8,3,31.9319,-4.4244,Morocco,MA,Drâa-Tafilalet,admin,97687,97687,25
282,Errachidia,31.9319,-4.4244,2026-09-16,33.0,21.7,0.0,3,21.7,43.2,2,31.9319,-4.4244,Morocco,MA,Drâa-Tafilalet,admin,97687,97687,20
283,Errachidia,31.9319,-4.4244,2026-09-17,32.8,21.1,0.0,28,14.3,42.5,3,31.9319,-4.4244,Morocco,MA,Drâa-Tafilalet,admin,97687,97687,25
284,Errachidia,31.9319,-4.4244,2026-09-18,33.2,22.4,0.0,38,11.2,24.5,3,31.9319,-4.4244,Morocco,MA,Drâa-Tafilalet,admin,97687,97687,25
285,Errachidia,31.9319,-4.4244,2026-09-19,31.1,22.4,0.0,30,17.7,30.2,3,31.9319,-4.4244,Morocco,MA,Drâa-Tafilalet,admin,97687,97687,25
286,Errachidia,31.9319,-4.4244,2026-09-20,33.0,21.6,0.0,11,10.7,21.2,1,31.9319,-4.4244,Morocco,MA,Drâa-Tafilalet,admin,97687,97687,20
287,Essaouira,31.513,-9.7687,2026-09-14,33.1,22.6,0.0,0,15.9,29.9,2,31.513,-9.7687,Morocco,MA,Marrakech-Safi,,82962,82962,20
288,Essaouira,31.513,-9.7687,2026-09-15,27.3,21.3,0.0,0,25.1,46.8,2,31.513,-9.7687,Morocco,MA,Marrakech-Safi,,82962,82962,20
289,Essaouira,31.513,-9.7687,2026-09-16,24.2,19.4,0.0,0,36.0,66.2,1,31.513,-9.7687,Morocco,MA,Marrakech-Safi,,82962,82962,10
290,Essaouira,31.513,-9.7687,2026-09-17,24.0,18.6,0.0,0,27.7,50.4,1,31.513,-9.7687,Morocco,MA,Marrakech-Safi,,82962,82962,5
291,Essaouira,31.513,-9.7687,2026-09-18,23.5,18.5,0.0,5,30.1,54.7,1,31.513,-9.7687,Morocco,MA,Marrakech-Safi,,82962,82962,10
292,Essaouira,31.513,-9.7687,2026-09-19,30.6,18.4,0.0,5,18.9,35.3,3,31.513,-9.7687,Morocco,MA,Marrakech-Safi,,82962,82962,20
293,Essaouira,31.513,-9.7687,2026-09-20,37.7,24.7,0.0,0,14.2,30.2,2,31.513,-9.7687,Morocco,MA,Marrakech-Safi,,82962,82962,30
294,Fnidq,35.8414,-5.3587,2026-09-14,25.9,22.2,0.0,0,24.6,47.5,3,35.8414,-5.3587,Morocco,MA,Tanger-Tétouan-Al Hoceïma,,77250,77250,20
295,Fnidq,35.8414,-5.3587,2026-09-15,26.1,20.8,0.0,0,14.1,28.8,2,35.8414,-5.3587,Morocco,MA,Tanger-Tétouan-Al Hoceïma,,77250,77250,20
296,Fnidq,35.8414,-5.3587,2026-09-16,30.3,18.7,0.0,0,28.5,53.6,3,35.8414,-5.3587,Morocco,MA,Tanger-Tétouan-Al Hoceïma,,77250,77250,20
297,Fnidq,35.8414,-5.3587,2026-09-17,27.4,19.4,0.0,3,15.6,31.7,3,35.8414,-5.3587,Morocco,MA,Tanger-Tétouan-Al Hoceïma,,77250,77250,20
298,Fnidq,35.8414,-5.3587,2026-09-18,24.9,20.1,0.0,13,17.6,33.8,45,35.8414,-5.3587,Morocco,MA,Tanger-Tétouan-Al Hoceïma,,77250,77250,5
299,Fnidq,35.8414,-5.3587,2026-09-19,25.7,21.9,0.0,18,23.1,40.0,3,35.8414,-5.3587,Morocco,MA,Tanger-Tétouan-Al Hoceïma,,77250,77250,20
300,Fnidq,35.8414,-5.3587,2026-09-20,25.4,22.5,0.0,5,22.0,39.6,3,35.8414,-5.3587,Morocco,MA,Tanger-Tétouan-Al Hoceïma,,77250,77250,20
301,Fès,34.0433,-5.0033,2026-09-14,38.1,23.5,0.0,0,10.8,28.8,3,34.0433,-5.0033,Morocco,MA,Fès-Meknès,admin,1167842,1167842,30
302,Fès,34.0433,-5.0033,2026-09-15,35.2,23.9,0.0,0,15.1,38.2,3,34.0433,-5.0033,Morocco,MA,Fès-Meknès,admin,1167842,1167842,30
303,Fès,34.0433,-5.0033,2026-09-16,31.3,20.5,0.0,0,16.8,40.3,1,34.0433,-5.0033,Morocco,MA,Fès-Meknès,admin,1167842,1167842,20
304,Fès,34.0433,-5.0033,2026-09-17,27.7,18.7,0.0,3,12.2,33.5,3,34.0433,-5.0033,Morocco,MA,Fès-Meknès,admin,1167842,1167842,20
305,Fès,34.0433,-5.0033,2026-09-18,32.0,18.0,0.0,13,9.7,27.0,3,34.0433,-5.0033,Morocco,MA,Fès-Meknès,admin,1167842,1167842,15
306,Fès,34.0433,-5.0033,2026-09-19,37.4,21.2,0.0,5,9.8,26.7,3,34.0433,-5.0033,Morocco,MA,Fès-Meknès,admin,1167842,1167842,25
